27-02-2020 23.59;;2,131;MWh;45,719;M3;13458;h;79,9;c;24,7;c;0,4;kW;7;l/h;0;;0;;3,903;MWh;1,772;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.50;;5,96;MWh;130,835;M3;13457;h;76,6;c;28,9;c;1,7;kW;31;l/h;0;;0;;12,032;MWh;6,072;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;10,567;MWh;244,916;M3;13458;h;81,4;c;44,6;c;4,8;kW;113;l/h;0;;0;;21,27;MWh;10,702;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.21;;11,534;MWh;288,417;M3;13457;h;78,2;c;43,3;c;3;kW;74;l/h;0;;0;;25,091;MWh;13,556;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;6,282;MWh;125,619;M3;13458;h;78,6;c;31,5;c;0,7;kW;13;l/h;0;;0;;11,484;MWh;5,202;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;2,598;MWh;50,859;M3;13457;h;77,4;c;35,1;c;0;kW;0;l/h;0;;0;;4,851;MWh;2,253;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;0,441;MWh;10,216;M3;13458;h;37,2;c;30,8;c;0;kW;0;l/h;0;;0;;0,933;MWh;0,491;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;7,717;MWh;245,897;M3;13458;h;83,5;c;60,2;c;2,3;kW;85;l/h;0;;0;;21,168;MWh;13,451;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;7,613;MWh;159,948;M3;13458;h;81,5;c;40,6;c;1,1;kW;23;l/h;0;;0;;14,112;MWh;6,499;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8,546;MWh;181,981;M3;13458;h;90;c;46,3;c;9,6;kW;189;l/h;0;;0;;17,328;MWh;8,781;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11,387;MWh;225,154;M3;13458;h;88;c;41,2;c;2,7;kW;50;l/h;0;;0;;21,77;MWh;10,382;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;21,596;MWh;977,263;M3;13458;h;77,3;c;49,3;c;3,6;kW;113;l/h;0;;0;;78,827;MWh;57,227;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.36;;10,712;MWh;222,78;M3;13457;h;81,4;c;35,5;c;3,2;kW;60;l/h;0;;0;;19,839;MWh;9,127;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;7,123;MWh;148,961;M3;13456;h;80,4;c;53;c;0;kW;0;l/h;0;;0;;13,877;MWh;6,754;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5,979;MWh;119,967;M3;13458;h;78,2;c;27,8;c;0,6;kW;11;l/h;0;;0;;10,338;MWh;4,358;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;2,575;MWh;45,109;M3;13458;h;82,4;c;24,8;c;0,3;kW;4;l/h;0;;0;;4,259;MWh;1,684;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5,766;MWh;120,554;M3;13458;h;62,6;c;45,2;c;0;kW;0;l/h;0;;0;;10,325;MWh;4,559;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;7,775;MWh;147,067;M3;13458;h;71,2;c;27,2;c;0,5;kW;9;l/h;0;;0;;13,646;MWh;5,87;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;5,683;MWh;103,595;M3;13457;h;83,9;c;27,6;c;0,7;kW;10;l/h;0;;0;;9,572;MWh;3,888;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;2,467;MWh;105,79;M3;13458;h;60,1;c;45,3;c;0,1;kW;5;l/h;0;;0;;9,108;MWh;6,641;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4,158;MWh;79,118;M3;13458;h;81,8;c;32,5;c;5;kW;87;l/h;0;;0;;6,886;MWh;2,728;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,887;MWh;143,771;M3;13458;h;82,3;c;36,3;c;1,4;kW;27;l/h;0;;0;;13,117;MWh;7,23;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5,098;MWh;82,45;M3;13458;h;88,4;c;28,5;c;1,4;kW;20;l/h;0;;0;;7,718;MWh;2,62;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;29,281;MWh;726,919;M3;13458;h;80,2;c;32,2;c;7,5;kW;136;l/h;0;;0;;62,489;MWh;33,207;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;59,367;MWh;1405,663;M3;12633;h;92,6;c;57;c;25;kW;612;l/h;0;;0;;141,856;MWh;82,489;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;61,743;MWh;1458,68;M3;12633;h;87,9;c;51,2;c;22,6;kW;537;l/h;0;;0;;143,839;MWh;82,096;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;37,025;MWh;1241,731;M3;12633;h;83,7;c;52;c;14,1;kW;388;l/h;0;;0;;112,405;MWh;76,92;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.06;;43,012;MWh;2006,271;M3;12632;h;89,4;c;70,6;c;18,8;kW;879;l/h;0;;0;;200,235;MWh;157,224;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 17.58;;76,482;MWh;5936,394;M3;12627;h;87,5;c;77;c;41,3;kW;3438;l/h;0;;0;;579,515;MWh;503,032;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;92,891;MWh;2042,599;M3;12633;h;77,4;c;33,7;c;19,5;kW;386;l/h;0;;0;;192,871;MWh;99,98;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;48,138;MWh;1111,123;M3;12634;h;91,4;c;53,2;c;36,6;kW;836;l/h;0;;0;;114,273;MWh;66,135;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.05;;145,18;MWh;3051,979;M3;12632;h;85,5;c;44,9;c;53,7;kW;1149;l/h;0;;0;;295,618;MWh;150,438;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;38,738;MWh;1622,57;M3;12633;h;90,5;c;69,2;c;16,4;kW;674;l/h;0;;0;;164,19;MWh;125,453;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 17.09;;34,789;MWh;673,005;M3;12627;h;91,9;c;35,7;c;7;kW;108;l/h;0;;0;;68,356;MWh;33,567;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;96,649;MWh;1575,661;M3;12634;h;86,9;c;32,1;c;37;kW;584;l/h;0;;0;;156,8;MWh;60,15;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;13,334;MWh;419,305;M3;12634;h;83,5;c;56,3;c;3,4;kW;109;l/h;0;;0;;39,89;MWh;26,556;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;60,537;MWh;1102,403;M3;12634;h;89,1;c;46,3;c;33,9;kW;686;l/h;0;;0;;112,19;MWh;51,653;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.44;;31,262;MWh;874,418;M3;12633;h;85;c;53,4;c;12,4;kW;343;l/h;0;;0;;85,458;MWh;54,196;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;75,822;MWh;1564,49;M3;12634;h;81,6;c;38,2;c;23,5;kW;470;l/h;0;;0;;144,539;MWh;68,716;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;42,472;MWh;2456,153;M3;12633;h;87,2;c;75,4;c;13,3;kW;980;l/h;0;;0;;239,616;MWh;197,144;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;26,887;MWh;508,089;M3;12634;h;87,2;c;43,8;c;13,6;kW;272;l/h;0;;0;;50,536;MWh;23,649;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;104,508;MWh;2106,353;M3;12633;h;89,7;c;44;c;44,4;kW;842;l/h;0;;0;;215,05;MWh;110,541;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.05;;43,442;MWh;997,833;M3;12633;h;87,8;c;48,7;c;23,1;kW;514;l/h;0;;0;;98,039;MWh;54,596;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;24,073;MWh;465,02;M3;12634;h;81,6;c;36,5;c;10,3;kW;198;l/h;0;;0;;42,897;MWh;18,824;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;38,671;MWh;1661,725;M3;12634;h;88;c;64,3;c;18;kW;663;l/h;0;;0;;162,082;MWh;123,41;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;48,761;MWh;1048,975;M3;12634;h;88,8;c;47,2;c;19,5;kW;407;l/h;0;;0;;106,582;MWh;57,821;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;130,704;MWh;2987,255;M3;12634;h;85,5;c;45,9;c;46,4;kW;1022;l/h;0;;0;;288,111;MWh;157,407;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;12,107;MWh;296,123;M3;12633;h;76,7;c;33,9;c;1,9;kW;39;l/h;0;;0;;25,11;MWh;13,003;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.21;;10,329;MWh;180,064;M3;12632;h;89,7;c;23,8;c;6,6;kW;87;l/h;0;;0;;17,426;MWh;7,096;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;8,719;MWh;306,48;M3;12633;h;78,7;c;40,5;c;1,9;kW;43;l/h;0;;0;;29,537;MWh;20,818;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6,929;MWh;169,112;M3;12632;h;78,8;c;48,2;c;1;kW;27;l/h;0;;0;;14,164;MWh;7,235;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.22;;7,216;MWh;132,217;M3;12632;h;78,9;c;38,8;c;0,5;kW;10;l/h;0;;0;;12,053;MWh;4,836;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;18,484;MWh;456,836;M3;12633;h;84,9;c;44,9;c;2,5;kW;54;l/h;0;;0;;42,6;MWh;24,115;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;14,625;MWh;310,599;M3;12633;h;84,2;c;38,2;c;0,7;kW;13;l/h;0;;0;;29,668;MWh;15,042;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6,34;MWh;181,64;M3;12633;h;89,4;c;55,1;c;0,5;kW;13;l/h;0;;0;;18,215;MWh;11,875;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;10,268;MWh;243,896;M3;12632;h;79,6;c;41,9;c;0,4;kW;9;l/h;0;;0;;22,639;MWh;12,37;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7,503;MWh;143,41;M3;12633;h;78,8;c;28,2;c;0,5;kW;8;l/h;0;;0;;12,929;MWh;5,425;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4,61;MWh;125,964;M3;12633;h;77,8;c;26,9;c;0,9;kW;15;l/h;0;;0;;10,829;MWh;6,218;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;17,262;MWh;451,686;M3;12632;h;81;c;43,5;c;2,3;kW;53;l/h;0;;0;;40,259;MWh;22,996;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,767;MWh;157,584;M3;12632;h;75,6;c;36,2;c;2,2;kW;48;l/h;0;;0;;13,115;MWh;7,348;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;16,299;MWh;279,457;M3;12633;h;86,8;c;32;c;2,3;kW;37;l/h;0;;0;;27,393;MWh;11,094;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;18,778;MWh;411,674;M3;12632;h;89,1;c;55,1;c;4,5;kW;115;l/h;0;;0;;40,199;MWh;21,45;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;12,783;MWh;390,619;M3;12633;h;87;c;76,1;c;3,4;kW;271;l/h;0;;0;;36,608;MWh;23,825;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;31,816;MWh;690,715;M3;12632;h;74,4;c;30,1;c;3,2;kW;63;l/h;0;;0;;58,235;MWh;26,419;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;31,981;MWh;967,73;M3;12632;h;85,8;c;46,3;c;4,2;kW;92;l/h;0;;0;;91,773;MWh;59,791;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;4,066;MWh;92,731;M3;12633;h;77,3;c;24,7;c;0,3;kW;5;l/h;0;;0;;8,187;MWh;4,121;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;2,894;MWh;64,135;M3;12632;h;76,6;c;30,6;c;0,1;kW;1;l/h;0;;0;;5,766;MWh;2,872;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;3,734;MWh;80,355;M3;12633;h;87,9;c;34,7;c;1,7;kW;27;l/h;0;;0;;7,202;MWh;3,467;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11,128;MWh;306,301;M3;12632;h;75,8;c;31,9;c;1,2;kW;24;l/h;0;;0;;25,385;MWh;14,257;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4,647;MWh;156,89;M3;12632;h;78,4;c;53,9;c;0,5;kW;17;l/h;0;;0;;13,746;MWh;9,098;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.35;;14,074;MWh;296,596;M3;12632;h;80;c;27;c;2,4;kW;39;l/h;0;;0;;26,063;MWh;11,989;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,014;MWh;122,92;M3;12632;h;79,7;c;52,9;c;0,1;kW;2;l/h;0;;0;;10,82;MWh;5,806;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;7,03;MWh;160,782;M3;12632;h;82,1;c;30,6;c;1,1;kW;18;l/h;0;;0;;14,24;MWh;7,21;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;7,727;MWh;482,303;M3;12632;h;87,1;c;72;c;3,6;kW;211;l/h;0;;0;;46,376;MWh;38,649;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5,07;MWh;107,068;M3;12632;h;78,7;c;37,5;c;0,6;kW;12;l/h;0;;0;;9,908;MWh;4,837;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;2,856;MWh;65,801;M3;12632;h;79,1;c;35,3;c;0,5;kW;10;l/h;0;;0;;5,447;MWh;2,59;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;1,168;MWh;21,554;M3;12632;h;76,9;c;26,5;c;0;kW;0;l/h;0;;0;;1,829;MWh;0,661;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;19,845;MWh;789,608;M3;12633;h;88,4;c;74,7;c;3,8;kW;245;l/h;0;;0;;75,151;MWh;55,305;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;15,332;MWh;380,794;M3;12632;h;82,2;c;40,7;c;1,9;kW;39;l/h;0;;0;;34,323;MWh;18,991;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;24,391;MWh;656,815;M3;12633;h;88,4;c;48,4;c;2,8;kW;60;l/h;0;;0;;62,666;MWh;38,274;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4,631;MWh;120,366;M3;12632;h;83,5;c;39,5;c;0,5;kW;10;l/h;0;;0;;11,04;MWh;6,409;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;20,691;MWh;530,249;M3;12633;h;86,6;c;47,8;c;2,4;kW;54;l/h;0;;0;;50,102;MWh;29,411;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;18,492;MWh;384,234;M3;12632;h;87,3;c;42,3;c;2,6;kW;50;l/h;0;;0;;37,101;MWh;18,609;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;7,674;MWh;136,623;M3;12633;h;84,2;c;24,1;c;3;kW;43;l/h;0;;0;;12,671;MWh;4,996;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;16,155;MWh;401,859;M3;12632;h;88,5;c;41,9;c;2;kW;37;l/h;0;;0;;34,759;MWh;18,604;MWh;0;;0;;40;d;IZAR Plus Portal
27-02-2020 23.59;;4,933;MWh;111,41;M3;12632;h;86,3;c;45,4;c;1,2;kW;25;l/h;0;;0;;10,238;MWh;5,304;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;15,757;MWh;358,867;M3;12632;h;86,1;c;43,3;c;1,4;kW;29;l/h;0;;0;;33,919;MWh;18,162;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;7,872;MWh;166,244;M3;12632;h;80,6;c;42,7;c;2,4;kW;54;l/h;0;;0;;15,658;MWh;7,786;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;22,991;MWh;623,473;M3;12632;h;76;c;35,4;c;3,6;kW;77;l/h;0;;0;;50,975;MWh;27,984;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8,036;MWh;190,593;M3;12632;h;73,6;c;28,2;c;0,3;kW;6;l/h;0;;0;;16,229;MWh;8,193;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;15,978;MWh;339,594;M3;12632;h;83,1;c;35,5;c;2;kW;36;l/h;0;;0;;31,691;MWh;15,712;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.36;;2,373;MWh;72,043;M3;12632;h;61,1;c;46,2;c;0;kW;2;l/h;0;;0;;5,653;MWh;3,279;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8,748;MWh;264,641;M3;12632;h;80,6;c;46,8;c;0,6;kW;15;l/h;0;;0;;23,109;MWh;14,361;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,258;MWh;109,59;M3;12632;h;82,2;c;32;c;0,5;kW;8;l/h;0;;0;;9,742;MWh;4,483;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;19,429;MWh;515,749;M3;12632;h;88,4;c;49,1;c;2,7;kW;60;l/h;0;;0;;50,364;MWh;30,935;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9,465;MWh;396,466;M3;12633;h;82,8;c;64,9;c;1,5;kW;72;l/h;0;;0;;36,752;MWh;27,286;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;23,624;MWh;599,755;M3;12633;h;81,4;c;37,5;c;3,6;kW;72;l/h;0;;0;;51,566;MWh;27,941;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9,265;MWh;172,601;M3;12633;h;85;c;36,5;c;1;kW;18;l/h;0;;0;;16,59;MWh;7,324;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;14,985;MWh;379,299;M3;12633;h;82,9;c;42,1;c;1,5;kW;31;l/h;0;;0;;34,641;MWh;19,655;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;6,62;MWh;177,541;M3;12636;h;87,6;c;55,9;c;1,1;kW;29;l/h;0;;0;;16,714;MWh;10,094;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;10,48;MWh;217,42;M3;12633;h;81,5;c;32,9;c;1,5;kW;26;l/h;0;;0;;20,029;MWh;9,549;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;5,225;MWh;128,836;M3;12634;h;73,9;c;31;c;0,4;kW;9;l/h;0;;0;;10,836;MWh;5,611;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;14,226;MWh;362,151;M3;12636;h;78,9;c;40,2;c;2,5;kW;57;l/h;0;;0;;30,608;MWh;16,382;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;2,863;MWh;67,178;M3;12634;h;77,9;c;26,9;c;0,5;kW;8;l/h;0;;0;;5,559;MWh;2,696;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;6,214;MWh;168,629;M3;12636;h;81,9;c;59,8;c;0,1;kW;2;l/h;0;;0;;15,656;MWh;9,441;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;4,794;MWh;96,331;M3;12634;h;85,4;c;39,8;c;0,6;kW;11;l/h;0;;0;;9,04;MWh;4,246;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;3,923;MWh;121,134;M3;12636;h;77,2;c;34,5;c;0,4;kW;8;l/h;0;;0;;10,874;MWh;6,95;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4,854;MWh;172,606;M3;12634;h;69,4;c;31,5;c;0;kW;1;l/h;0;;0;;15,242;MWh;10,387;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;26,856;MWh;694,33;M3;12636;h;82,2;c;40,8;c;3,8;kW;80;l/h;0;;0;;61,233;MWh;34,376;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;5,68;MWh;147,383;M3;12634;h;82,5;c;56,5;c;0,3;kW;9;l/h;0;;0;;13,181;MWh;7,5;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;6,056;MWh;317,789;M3;12636;h;75,1;c;36,6;c;6,6;kW;145;l/h;0;;0;;30,987;MWh;24,93;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;13,207;MWh;261,994;M3;12635;h;88,4;c;44,1;c;1,4;kW;27;l/h;0;;0;;26,084;MWh;12,876;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;5,805;MWh;140,515;M3;12635;h;75;c;41,9;c;0,4;kW;11;l/h;0;;0;;12,198;MWh;6,393;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;3,915;MWh;82,626;M3;12635;h;87;c;38,5;c;0,3;kW;6;l/h;0;;0;;7,976;MWh;4,06;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;17,38;MWh;321,907;M3;12634;h;84;c;39,9;c;1,1;kW;22;l/h;0;;0;;29,641;MWh;12,261;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4,663;MWh;123,873;M3;12634;h;72,9;c;28,8;c;0,2;kW;4;l/h;0;;0;;10,068;MWh;5,405;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.46;;7,932;MWh;382,054;M3;12636;h;78,7;c;35,4;c;0,3;kW;6;l/h;0;;0;;34,412;MWh;26,479;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;22,188;MWh;535,504;M3;12634;h;79,7;c;34,9;c;1,7;kW;33;l/h;0;;0;;50,329;MWh;28,141;MWh;0;;0;;1;d;IZAR Plus Portal
27-02-2020 23.56;;0,229;MWh;5,88;M3;12636;h;34,6;c;24,1;c;0;kW;0;l/h;0;;0;;0,441;MWh;0,212;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;5,942;MWh;138,875;M3;12636;h;76,4;c;34,2;c;0,9;kW;18;l/h;0;;0;;11,508;MWh;5,566;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;1,502;MWh;36,816;M3;12634;h;80,7;c;40;c;0;kW;0;l/h;0;;0;;3,494;MWh;1,992;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4,461;MWh;126,135;M3;12634;h;78,4;c;41,4;c;2,7;kW;64;l/h;0;;0;;10,31;MWh;5,849;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;4,237;MWh;104,513;M3;12634;h;83,7;c;29,7;c;0,4;kW;7;l/h;0;;0;;9,488;MWh;5,251;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;19,571;MWh;554,448;M3;12634;h;82,7;c;56,9;c;3,3;kW;112;l/h;0;;0;;48,124;MWh;28,552;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;5,423;MWh;89,624;M3;12634;h;82,5;c;28;c;0,6;kW;10;l/h;0;;0;;8,433;MWh;3,009;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;8,432;MWh;270,279;M3;12634;h;81,3;c;41,6;c;0,1;kW;3;l/h;0;;0;;26,69;MWh;18,258;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5,151;MWh;271,225;M3;12634;h;87,1;c;81,6;c;0,8;kW;120;l/h;0;;0;;24,386;MWh;19,234;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;4,13;MWh;112,652;M3;12634;h;72,9;c;25,3;c;0,2;kW;3;l/h;0;;0;;10,162;MWh;6,031;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.26;;5,12;MWh;122,028;M3;12633;h;85;c;29,4;c;1;kW;16;l/h;0;;0;;11,339;MWh;6,219;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.55;;12,106;MWh;256,074;M3;12633;h;85,2;c;38,7;c;1,4;kW;27;l/h;0;;0;;24,201;MWh;12,095;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;19,522;MWh;1018,984;M3;12634;h;70,5;c;36,6;c;3,1;kW;80;l/h;0;;0;;74,519;MWh;55,002;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;6,009;MWh;166,077;M3;12634;h;83,8;c;39,3;c;0;kW;0;l/h;0;;0;;16,26;MWh;10,25;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;14,336;MWh;243,123;M3;12634;h;86,9;c;41,5;c;2,2;kW;42;l/h;0;;0;;23,647;MWh;9,31;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7,283;MWh;156,331;M3;12634;h;63,4;c;36;c;0;kW;0;l/h;0;;0;;14,187;MWh;6,904;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;1,406;MWh;37,185;M3;12634;h;71,8;c;32;c;0,2;kW;5;l/h;0;;0;;2,91;MWh;1,503;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;4,836;MWh;105,402;M3;12633;h;84,4;c;60,6;c;1,9;kW;70;l/h;0;;0;;9,13;MWh;4,293;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;13,034;MWh;218,309;M3;12634;h;85,5;c;29,2;c;1;kW;15;l/h;0;;0;;21,205;MWh;8,17;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,943;MWh;152,246;M3;12634;h;72,7;c;30,6;c;0,1;kW;2;l/h;0;;0;;12,746;MWh;6,802;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;10,362;MWh;278,083;M3;12634;h;86,2;c;32,5;c;1,7;kW;28;l/h;0;;0;;25,258;MWh;14,896;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;8,788;MWh;298,222;M3;12635;h;87,9;c;58,7;c;0,8;kW;25;l/h;0;;0;;27,695;MWh;18,906;MWh;0;;0;;0;d;IZAR Plus Portal
